set,file,label,path
train,images (10)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (10)_resized_rotated_90.jpg
train,dry(32)_resized_resized.jpg,dry,new_dataset_raw\Dry\dry(32)_resized_resized.jpg
train,image_315 - Copy_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_315 - Copy_resized_rotated_180_flipped_vertical.jpg
train,image_158.jpg,normal,new_dataset_raw\Normal\image_158.jpg
train,image_271.jpg,normal,new_dataset_raw\Normal\image_271.jpg
train,image_217.jpg,normal,new_dataset_raw\Normal\image_217.jpg
train,oily(89)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(89)_resized_rotated_90_flipped_horizontal.jpg
train,images (29)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (29)_resized_resized.jpg
train,image_302.jpg,normal,new_dataset_raw\Normal\image_302.jpg
train,image_731_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_731_resized_flipped_vertical.jpg
train,image_757_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_757_resized_flipped_horizontal.jpg
train,istockphoto-846675168-612x612_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-846675168-612x612_resized_flipped_vertical.jpg
train,image_384 - Copy_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_384 - Copy_resized_rotated_90.jpg
train,images (36)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (36)_resized_rotated_90_flipped_vertical.jpg
train,image_493.jpg,normal,new_dataset_raw\Normal\image_493.jpg
train,image_234_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_234_resized_rotated_180_flipped_vertical.jpg
train,image_301_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_301_resized_rotated_180_flipped_vertical.jpg
train,image_396 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_396 - Copy_resized_rotated_180_flipped_vertical.jpg
train,image_698_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_698_resized_flipped_horizontal.jpg
train,download (2)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\download (2)_resized_rotated_90_flipped_vertical.jpg
train,oily(78)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(78)_resized_rotated_90_flipped_horizontal.jpg
train,images (19)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (19)_resized_rotated_180_flipped_horizontal.jpg
train,image_211.jpg,normal,new_dataset_raw\Normal\image_211.jpg
train,images (5)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (5)_resized_resized.jpg
train,istockphoto-1806512561-612x612_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1806512561-612x612_resized_rotated_180_flipped_vertical.jpg
train,image_731_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_731_resized_rotated_180_flipped_horizontal.jpg
train,images (34)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\images (34)_resized_rotated_180.jpg
train,image_443 - Copy_resized_resized.jpg,combination,new_dataset_raw\Combination\image_443 - Copy_resized_resized.jpg
train,oily(59)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(59)_resized_flipped_vertical.jpg
train,images (20)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (20)_resized_rotated_90_flipped_vertical.jpg
train,images (20)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (20)_resized_flipped_horizontal.jpg
train,oily(80)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(80)_resized_rotated_90.jpg
train,image_295_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_295_resized_flipped_vertical.jpg
train,image_404.jpg,normal,new_dataset_raw\Normal\image_404.jpg
train,image_698_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_698_resized_rotated_180.jpg
train,image_441 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_441 - Copy_resized_rotated_90_flipped_vertical.jpg
train,image_53.jpg,normal,new_dataset_raw\Normal\image_53.jpg
train,image_756_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_756_resized_rotated_180_flipped_vertical.jpg
train,Screenshot 2023-05-26 204612_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\Screenshot 2023-05-26 204612_resized_rotated_90_flipped_horizontal.jpg
train,images (2)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (2)_resized_flipped_vertical.jpg
train,images_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images_resized_rotated_90.jpg
train,image_397 - Copy_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_397 - Copy_resized_rotated_90.jpg
train,image_425 - Copy_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_425 - Copy_resized_rotated_90.jpg
train,oily(31)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(31)_resized_resized.jpg
train,oily(15)_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\oily(15)_resized_rotated_90_flipped_horizontal.jpg
train,image_230.jpg,normal,new_dataset_raw\Normal\image_230.jpg
train,image_186.jpg,normal,new_dataset_raw\Normal\image_186.jpg
train,image_434 - Copy_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_434 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,c17_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\c17_resized_rotated_90.jpg
train,image_315 - Copy_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_315 - Copy_resized_rotated_90.jpg
train,image_609_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_609_resized_rotated_90_flipped_horizontal.jpg
train,image_471.jpg,normal,new_dataset_raw\Normal\image_471.jpg
train,images (39)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (39)_resized_rotated_90_flipped_horizontal.jpg
train,image_608 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_608 - Copy_resized_rotated_180.jpg
train,image_34.jpg,normal,new_dataset_raw\Normal\image_34.jpg
train,image_557 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_557 - Copy_resized_rotated_180.jpg
train,image_396 - Copy_resized_resized.jpg,sensitive,new_dataset_raw\Sensitive\image_396 - Copy_resized_resized.jpg
train,image_398 - Copy_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_398 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,image_284.jpg,normal,new_dataset_raw\Normal\image_284.jpg
train,dry(32)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\dry(32)_resized_flipped_horizontal.jpg
train,image_315 - Copy_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_315 - Copy_resized_rotated_180.jpg
train,image_384 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_384 - Copy_resized_rotated_90_flipped_vertical.jpg
train,istockphoto-1528534233-612x612_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534233-612x612_resized_rotated_180_flipped_horizontal.jpg
train,image_124.jpg,normal,new_dataset_raw\Normal\image_124.jpg
train,image_727_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_727_resized_rotated_90.jpg
train,oily(89)_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\oily(89)_resized_rotated_180.jpg
train,image_235_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_235_resized_flipped_vertical.jpg
train,image_384 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_384 - Copy_resized_rotated_180_flipped_vertical.jpg
train,image_79.jpg,normal,new_dataset_raw\Normal\image_79.jpg
train,image_425 - Copy_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_425 - Copy_resized_flipped_horizontal.jpg
train,image_623_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_623_resized_rotated_180.jpg
train,image_131.jpg,normal,new_dataset_raw\Normal\image_131.jpg
train,oily(59)_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(59)_resized_rotated_180_flipped_horizontal.jpg
train,image_316 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_316 - Copy_resized_rotated_180_flipped_vertical.jpg
train,image_621_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_621_resized_rotated_90_flipped_vertical.jpg
train,image_398 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_398 - Copy_resized_flipped_vertical.jpg
train,image_751_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_751_resized_rotated_90_flipped_horizontal.jpg
train,oily(56)_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(56)_resized_rotated_90_flipped_horizontal.jpg
train,c17_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c17_resized_rotated_180_flipped_horizontal.jpg
train,istockphoto-467680200-612x612_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\istockphoto-467680200-612x612_resized_rotated_90.jpg
train,image_97.jpg,normal,new_dataset_raw\Normal\image_97.jpg
train,images (27)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (27)_resized_rotated_90_flipped_vertical.jpg
train,images (24)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (24)_resized_flipped_vertical.jpg
train,image_434.jpg,normal,new_dataset_raw\Normal\image_434.jpg
train,istockphoto-1445376040-612x612_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\istockphoto-1445376040-612x612_resized_rotated_180_flipped_vertical.jpg
train,oily(31)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(31)_resized_rotated_90.jpg
train,images (26)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (26)_resized_rotated_90.jpg
train,image_399.jpg,normal,new_dataset_raw\Normal\image_399.jpg
train,oily(64)_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\oily(64)_resized_rotated_180.jpg
train,image_320.jpg,normal,new_dataset_raw\Normal\image_320.jpg
train,image_484.jpg,normal,new_dataset_raw\Normal\image_484.jpg
train,images (21)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (21)_resized_flipped_horizontal.jpg
train,c17_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c17_resized_rotated_90_flipped_vertical.jpg
train,images (31)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (31)_resized_flipped_vertical.jpg
train,istockphoto-1806512561-612x612_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1806512561-612x612_resized_rotated_180_flipped_horizontal.jpg
train,c9_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\c9_resized_rotated_90_flipped_horizontal.jpg
train,images (32)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (32)_resized_rotated_90_flipped_vertical.jpg
train,images (32)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (32)_resized_rotated_180_flipped_vertical.jpg
train,image_232.jpg,normal,new_dataset_raw\Normal\image_232.jpg
train,image_663_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_663_resized_flipped_horizontal.jpg
train,image_95.jpg,normal,new_dataset_raw\Normal\image_95.jpg
train,image_365.jpg,normal,new_dataset_raw\Normal\image_365.jpg
train,image_358.jpg,normal,new_dataset_raw\Normal\image_358.jpg
train,image_757_resized_rotated_90_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_757_resized_rotated_90_flipped_vertical.jpg
train,image_348 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_348 - Copy_resized_rotated_180.jpg
train,images (43)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (43)_resized_resized.jpg
train,image_343.jpg,normal,new_dataset_raw\Normal\image_343.jpg
train,image_784_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_784_resized_rotated_180_flipped_vertical.jpg
train,images (37)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (37)_resized_flipped_horizontal.jpg
train,image_384 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_384 - Copy_resized_flipped_vertical.jpg
train,image_73.jpg,normal,new_dataset_raw\Normal\image_73.jpg
train,image_102.jpg,normal,new_dataset_raw\Normal\image_102.jpg
train,image_272.jpg,normal,new_dataset_raw\Normal\image_272.jpg
train,image_238_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_238_resized_rotated_180.jpg
train,image_685_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_685_resized_rotated_180_flipped_vertical.jpg
train,images (11)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (11)_resized_rotated_90_flipped_horizontal.jpg
train,image_174.jpg,normal,new_dataset_raw\Normal\image_174.jpg
train,image_22_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_22_resized_rotated_90_flipped_horizontal.jpg
train,image_394.jpg,normal,new_dataset_raw\Normal\image_394.jpg
train,image_139_resized_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_139_resized_flipped_horizontal.jpg
train,images (1)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (1)_resized_rotated_180_flipped_vertical.jpg
train,oily(75)_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(75)_resized_rotated_180_flipped_horizontal.jpg
train,image_466.jpg,normal,new_dataset_raw\Normal\image_466.jpg
train,istockphoto-1844221377-612x612_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\istockphoto-1844221377-612x612_resized_rotated_180.jpg
train,image_315 - Copy_resized_resized.jpg,combination,new_dataset_raw\Combination\image_315 - Copy_resized_resized.jpg
train,c47_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\c47_resized_rotated_90.jpg
train,image_726_resized_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_726_resized_flipped_horizontal.jpg
train,image_295_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_295_resized_rotated_180_flipped_vertical.jpg
train,image_727_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_727_resized_flipped_vertical.jpg
train,image_236.jpg,normal,new_dataset_raw\Normal\image_236.jpg
train,image_255.jpg,normal,new_dataset_raw\Normal\image_255.jpg
train,image_324.jpg,normal,new_dataset_raw\Normal\image_324.jpg
train,image_763_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_763_resized_rotated_180_flipped_horizontal.jpg
train,image_494.jpg,normal,new_dataset_raw\Normal\image_494.jpg
train,image_440 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_440 - Copy_resized_rotated_180_flipped_vertical.jpg
train,c34_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\c34_resized_rotated_180.jpg
train,image_285_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_285_resized_rotated_180.jpg
train,image_281_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_281_resized_rotated_180_flipped_horizontal.jpg
train,image_121.jpg,normal,new_dataset_raw\Normal\image_121.jpg
train,image_406 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_406 - Copy_resized_flipped_vertical.jpg
train,image_24.jpg,normal,new_dataset_raw\Normal\image_24.jpg
train,image_61.jpg,normal,new_dataset_raw\Normal\image_61.jpg
train,image_141_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_141_resized_rotated_180_flipped_vertical.jpg
train,image_37.jpg,normal,new_dataset_raw\Normal\image_37.jpg
train,images (8)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (8)_resized_rotated_180_flipped_horizontal.jpg
train,images (1)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\images (1)_resized_rotated_90.jpg
train,image_413 - Copy_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_413 - Copy_resized_rotated_90.jpg
train,image_605 - Copy_resized_rotated_90_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_605 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,image_332.jpg,normal,new_dataset_raw\Normal\image_332.jpg
train,image_676_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_676_resized_rotated_180_flipped_vertical.jpg
train,oily(80)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(80)_resized_resized.jpg
train,image_690_resized_rotated_90.jpg,combination,new_dataset_raw\Combination\image_690_resized_rotated_90.jpg
train,image_378.jpg,normal,new_dataset_raw\Normal\image_378.jpg
train,images (31)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (31)_resized_rotated_90_flipped_horizontal.jpg
train,image_734_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_734_resized_rotated_180.jpg
train,c47_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\c47_resized_rotated_180.jpg
train,istockphoto-1806512561-612x612_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1806512561-612x612_resized_rotated_90_flipped_horizontal.jpg
train,image_240_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_240_resized_flipped_vertical.jpg
train,image_305_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_305_resized_rotated_180.jpg
train,image_195.jpg,normal,new_dataset_raw\Normal\image_195.jpg
train,images (43)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (43)_resized_flipped_horizontal.jpg
train,image_139_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_139_resized_rotated_180_flipped_vertical.jpg
train,images (9)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (9)_resized_rotated_180_flipped_horizontal.jpg
train,image_736_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_736_resized_rotated_90_flipped_horizontal.jpg
train,images (3)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (3)_resized_resized.jpg
train,image_521 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_521 - Copy_resized_rotated_180_flipped_vertical.jpg
train,istockphoto-1497112165-612x612_resized_rotated_180_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1497112165-612x612_resized_rotated_180_flipped_horizontal.jpg
train,image_774_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_774_resized_rotated_180_flipped_vertical.jpg
train,Prendre soin d’une peau sèche_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche_resized_rotated_90_flipped_vertical.jpg
train,image_434 - Copy_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_434 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,image_238_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_238_resized_rotated_90_flipped_horizontal.jpg
train,istockphoto-1528534238-612x612_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1528534238-612x612_resized_flipped_horizontal.jpg
train,images (34)_resized_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (34)_resized_flipped_vertical.jpg
train,image_681_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_681_resized_rotated_90_flipped_vertical.jpg
train,image_613_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_613_resized_flipped_vertical.jpg
train,c111_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c111_resized_flipped_vertical.jpg
train,image_440 - Copy_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_440 - Copy_resized_rotated_90_flipped_vertical.jpg
train,istockphoto-1401300991-612x612_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\istockphoto-1401300991-612x612_resized_flipped_horizontal.jpg
train,images (13)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (13)_resized_resized.jpg
train,image_729_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_729_resized_rotated_180_flipped_horizontal.jpg
train,image_60.jpg,normal,new_dataset_raw\Normal\image_60.jpg
train,image_316 - Copy_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_316 - Copy_resized_rotated_180.jpg
train,image_348 - Copy_resized_rotated_180_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_348 - Copy_resized_rotated_180_flipped_vertical.jpg
train,image_153.jpg,normal,new_dataset_raw\Normal\image_153.jpg
train,image_678_resized_rotated_180_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_678_resized_rotated_180_flipped_vertical.jpg
train,image_784_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_784_resized_rotated_180.jpg
train,image_43.jpg,normal,new_dataset_raw\Normal\image_43.jpg
train,image_681_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_681_resized_flipped_vertical.jpg
train,images (18)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (18)_resized_rotated_180_flipped_horizontal.jpg
train,c9_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c9_resized_flipped_vertical.jpg
train,oily(59)_resized_rotated_90.jpg,oily,new_dataset_raw\Oily\oily(59)_resized_rotated_90.jpg
train,oily(108)_resized_rotated_180_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(108)_resized_rotated_180_flipped_vertical.jpg
train,images (2)_resized_rotated_180_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (2)_resized_rotated_180_flipped_horizontal.jpg
train,image_680_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_680_resized_rotated_180_flipped_horizontal.jpg
train,image_601 - Copy_resized_rotated_90_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\image_601 - Copy_resized_rotated_90_flipped_horizontal.jpg
train,images (37)_resized_rotated_90.jpg,dry,new_dataset_raw\Dry\images (37)_resized_rotated_90.jpg
train,image_727_resized_rotated_180.jpg,combination,new_dataset_raw\Combination\image_727_resized_rotated_180.jpg
train,image_96.jpg,normal,new_dataset_raw\Normal\image_96.jpg
train,oily(78)_resized_resized.jpg,oily,new_dataset_raw\Oily\oily(78)_resized_resized.jpg
train,Prendre soin d’une peau sèche_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche_resized_rotated_90_flipped_horizontal.jpg
train,Prendre soin d’une peau sèche (2)_resized_rotated_180.jpg,dry,new_dataset_raw\Dry\Prendre soin d’une peau sèche (2)_resized_rotated_180.jpg
train,image_557 - Copy_resized_rotated_180_flipped_horizontal.jpg,sensitive,new_dataset_raw\Sensitive\image_557 - Copy_resized_rotated_180_flipped_horizontal.jpg
train,image_145.jpg,normal,new_dataset_raw\Normal\image_145.jpg
train,images (2)_resized_rotated_90_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (2)_resized_rotated_90_flipped_vertical.jpg
train,image_556 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_556 - Copy_resized_flipped_vertical.jpg
train,image_621_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_621_resized_flipped_vertical.jpg
train,image_139_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_139_resized_rotated_90_flipped_vertical.jpg
train,image_557 - Copy_resized_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_557 - Copy_resized_flipped_vertical.jpg
train,images (36)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (36)_resized_flipped_horizontal.jpg
train,images (3)_resized_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (3)_resized_flipped_horizontal.jpg
train,images (1)_resized_rotated_90_flipped_horizontal.jpg,dry,new_dataset_raw\Dry\images (1)_resized_rotated_90_flipped_horizontal.jpg
train,c2_resized_rotated_180.jpg,oily,new_dataset_raw\Oily\c2_resized_rotated_180.jpg
train,image_735_resized_flipped_vertical.jpg,combination,new_dataset_raw\Combination\image_735_resized_flipped_vertical.jpg
train,oily(31)_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(31)_resized_rotated_90_flipped_vertical.jpg
train,istockphoto-1483199891-612x612_resized_resized.jpg,oily,new_dataset_raw\Oily\istockphoto-1483199891-612x612_resized_resized.jpg
train,images (9)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (9)_resized_rotated_180_flipped_vertical.jpg
train,oily(15)_resized_resized.jpg,combination,new_dataset_raw\Combination\oily(15)_resized_resized.jpg
train,image_321.jpg,normal,new_dataset_raw\Normal\image_321.jpg
train,image_183.jpg,normal,new_dataset_raw\Normal\image_183.jpg
train,images (29)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\images (29)_resized_rotated_180_flipped_vertical.jpg
train,oily(108)_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(108)_resized_flipped_vertical.jpg
train,dry(32)_resized_rotated_180_flipped_vertical.jpg,dry,new_dataset_raw\Dry\dry(32)_resized_rotated_180_flipped_vertical.jpg
train,image_738_resized_rotated_90_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_738_resized_rotated_90_flipped_horizontal.jpg
train,image_235_resized_rotated_90_flipped_vertical.jpg,sensitive,new_dataset_raw\Sensitive\image_235_resized_rotated_90_flipped_vertical.jpg
train,c9_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c9_resized_rotated_90_flipped_vertical.jpg
train,oily(85)_resized_flipped_horizontal.jpg,oily,new_dataset_raw\Oily\oily(85)_resized_flipped_horizontal.jpg
train,c111_resized_resized.jpg,oily,new_dataset_raw\Oily\c111_resized_resized.jpg
train,oily(76)_resized_rotated_90_flipped_vertical.jpg,oily,new_dataset_raw\Oily\oily(76)_resized_rotated_90_flipped_vertical.jpg
train,c86_resized_flipped_vertical.jpg,oily,new_dataset_raw\Oily\c86_resized_flipped_vertical.jpg
train,image_240_resized_rotated_90.jpg,sensitive,new_dataset_raw\Sensitive\image_240_resized_rotated_90.jpg
train,image_655_resized_rotated_180_flipped_horizontal.jpg,combination,new_dataset_raw\Combination\image_655_resized_rotated_180_flipped_horizontal.jpg
train,images (24)_resized_resized.jpg,dry,new_dataset_raw\Dry\images (24)_resized_resized.jpg
train,image_107.jpg,normal,new_dataset_raw\Normal\image_107.jpg
train,image_139_resized_rotated_180.jpg,sensitive,new_dataset_raw\Sensitive\image_139_resized_rotated_180.jpg
train,image_498.jpg,normal,new_dataset_raw\Normal\image_498.jpg
